Anchor,Positive,Negative
dataset\big_gan\big\biggan-spectrum\745\img007180.jpg,dataset\taming_transformer\tt-cc_spectrum\88\img043368.jpg,dataset\coco\coco\coco2017\train_spectrum\img110097.jpg
dataset\big_gan\big\biggan-spectrum\729\img007003.jpg,dataset\latent_diffusion\latentdiff_spectrum\801\img007813.jpg,dataset\coco\coco\coco2017\train_spectrum\img152585.jpg
dataset\big_gan\big\biggan-spectrum\878\img008652.jpg,dataset\taming_transformer\tt-cc_spectrum\564\img025869.jpg,dataset\coco\coco\coco2017\train_spectrum\img085898.jpg
dataset\big_gan\big\biggan-spectrum\732\img007047.jpg,dataset\taming_transformer\tt-cc_spectrum\470\img020696.jpg,dataset\coco\coco\coco2017\train_spectrum\img082212.jpg
dataset\big_gan\big\biggan-spectrum\526\img004754.jpg,dataset\taming_transformer\tt-cc_spectrum\832\img040752.jpg,dataset\coco\coco\coco2017\train_spectrum\img092224.jpg
dataset\latent_diffusion\latentdiff_spectrum\525\img004742.jpg,dataset\latent_diffusion\latentdiff_spectrum\192\img001042.jpg,dataset\coco\coco\coco2017\train_spectrum\img082211.jpg
dataset\big_gan\big\biggan-spectrum\854\img008397.jpg,dataset\big_gan\big\biggan-spectrum\978\img009762.jpg,dataset\coco\coco\coco2017\train_spectrum\img133950.jpg
dataset\big_gan\big\biggan-spectrum\106\img000096.jpg,dataset\latent_diffusion\latentdiff_spectrum\472\img004159.jpg,dataset\coco\coco\coco2017\train_spectrum\img070631.jpg
dataset\big_gan\big\biggan-spectrum\515\img004635.jpg,dataset\taming_transformer\tt-cc_spectrum\199\img005570.jpg,dataset\coco\coco\coco2017\train_spectrum\img054023.jpg
dataset\latent_diffusion\latentdiff_spectrum\398\img003325.jpg,dataset\latent_diffusion\latentdiff_spectrum\56\img005125.jpg,dataset\coco\coco\coco2017\train_spectrum\img081901.jpg
dataset\latent_diffusion\latentdiff_spectrum\286\img002084.jpg,dataset\latent_diffusion\latentdiff_spectrum\305\img002307.jpg,dataset\coco\coco\coco2017\train_spectrum\img125585.jpg
dataset\big_gan\big\biggan-spectrum\378\img003109.jpg,dataset\latent_diffusion\latentdiff_spectrum\803\img007838.jpg,dataset\coco\coco\coco2017\train_spectrum\img058386.jpg
dataset\taming_transformer\tt-cc_spectrum\662\img031311.jpg,dataset\latent_diffusion\latentdiff_spectrum\895\img008842.jpg,dataset\coco\coco\coco2017\train_spectrum\img135790.jpg
dataset\latent_diffusion\latentdiff_spectrum\734\img007068.jpg,dataset\latent_diffusion\latentdiff_spectrum\220\img001364.jpg,dataset\coco\coco\coco2017\train_spectrum\img133042.jpg
dataset\taming_transformer\tt-cc_spectrum\852\img041893.jpg,dataset\taming_transformer\tt-cc_spectrum\83\img040642.jpg,dataset\coco\coco\coco2017\train_spectrum\img077489.jpg
dataset\taming_transformer\tt-cc_spectrum\966\img048181.jpg,dataset\taming_transformer\tt-cc_spectrum\837\img041027.jpg,dataset\coco\coco\coco2017\train_spectrum\img075360.jpg
dataset\big_gan\big\biggan-spectrum\691\img006584.jpg,dataset\taming_transformer\tt-cc_spectrum\626\img029317.jpg,dataset\coco\coco\coco2017\train_spectrum\img042981.jpg
dataset\latent_diffusion\latentdiff_spectrum\724\img006957.jpg,dataset\taming_transformer\tt-cc_spectrum\594\img027546.jpg,dataset\coco\coco\coco2017\train_spectrum\img094234.jpg
dataset\latent_diffusion\latentdiff_spectrum\992\img009921.jpg,dataset\latent_diffusion\latentdiff_spectrum\411\img003485.jpg,dataset\coco\coco\coco2017\train_spectrum\img069829.jpg
dataset\latent_diffusion\latentdiff_spectrum\607\img005651.jpg,dataset\taming_transformer\tt-cc_spectrum\685\img032560.jpg,dataset\coco\coco\coco2017\train_spectrum\img095207.jpg
dataset\latent_diffusion\latentdiff_spectrum\189\img001003.jpg,dataset\big_gan\big\biggan-spectrum\226\img001425.jpg,dataset\coco\coco\coco2017\train_spectrum\img049298.jpg
dataset\taming_transformer\tt-cc_spectrum\646\img030448.jpg,dataset\big_gan\big\biggan-spectrum\919\img009110.jpg,dataset\coco\coco\coco2017\train_spectrum\img133612.jpg
dataset\big_gan\big\biggan-spectrum\147\img000541.jpg,dataset\latent_diffusion\latentdiff_spectrum\497\img004429.jpg,dataset\coco\coco\coco2017\train_spectrum\img155381.jpg
dataset\taming_transformer\tt-cc_spectrum\176\img004319.jpg,dataset\latent_diffusion\latentdiff_spectrum\689\img006554.jpg,dataset\coco\coco\coco2017\train_spectrum\img073670.jpg
dataset\latent_diffusion\latentdiff_spectrum\154\img000621.jpg,dataset\big_gan\big\biggan-spectrum\19\img001014.jpg,dataset\coco\coco\coco2017\train_spectrum\img080578.jpg
dataset\latent_diffusion\latentdiff_spectrum\80\img007797.jpg,dataset\taming_transformer\tt-cc_spectrum\329\img012822.jpg,dataset\coco\coco\coco2017\train_spectrum\img076073.jpg
dataset\big_gan\big\biggan-spectrum\179\img000896.jpg,dataset\taming_transformer\tt-cc_spectrum\53\img023977.jpg,dataset\coco\coco\coco2017\train_spectrum\img048644.jpg
dataset\latent_diffusion\latentdiff_spectrum\693\img006600.jpg,dataset\latent_diffusion\latentdiff_spectrum\806\img007867.jpg,dataset\coco\coco\coco2017\train_spectrum\img066600.jpg
dataset\big_gan\big\biggan-spectrum\771\img007470.jpg,dataset\big_gan\big\biggan-spectrum\490\img004355.jpg,dataset\coco\coco\coco2017\train_spectrum\img105410.jpg
dataset\big_gan\big\biggan-spectrum\231\img001486.jpg,dataset\latent_diffusion\latentdiff_spectrum\659\img006227.jpg,dataset\coco\coco\coco2017\train_spectrum\img094499.jpg
dataset\big_gan\big\biggan-spectrum\771\img007478.jpg,dataset\latent_diffusion\latentdiff_spectrum\209\img001238.jpg,dataset\coco\coco\coco2017\train_spectrum\img145923.jpg
dataset\latent_diffusion\latentdiff_spectrum\524\img004730.jpg,dataset\big_gan\big\biggan-spectrum\545\img004964.jpg,dataset\coco\coco\coco2017\train_spectrum\img139197.jpg
dataset\big_gan\big\biggan-spectrum\705\img006746.jpg,dataset\latent_diffusion\latentdiff_spectrum\404\img003403.jpg,dataset\coco\coco\coco2017\train_spectrum\img149606.jpg
dataset\taming_transformer\tt-cc_spectrum\667\img031577.jpg,dataset\latent_diffusion\latentdiff_spectrum\240\img001582.jpg,dataset\coco\coco\coco2017\train_spectrum\img156298.jpg
dataset\taming_transformer\tt-cc_spectrum\603\img028098.jpg,dataset\big_gan\big\biggan-spectrum\743\img007166.jpg,dataset\coco\coco\coco2017\train_spectrum\img089813.jpg
dataset\taming_transformer\tt-cc_spectrum\966\img048199.jpg,dataset\latent_diffusion\latentdiff_spectrum\288\img002101.jpg,dataset\coco\coco\coco2017\train_spectrum\img098064.jpg
dataset\taming_transformer\tt-cc_spectrum\562\img025781.jpg,dataset\taming_transformer\tt-cc_spectrum\199\img005551.jpg,dataset\coco\coco\coco2017\train_spectrum\img074224.jpg
dataset\big_gan\big\biggan-spectrum\573\img005279.jpg,dataset\latent_diffusion\latentdiff_spectrum\445\img003856.jpg,dataset\coco\coco\coco2017\train_spectrum\img096691.jpg
dataset\big_gan\big\biggan-spectrum\728\img006998.jpg,dataset\big_gan\big\biggan-spectrum\301\img002264.jpg,dataset\coco\coco\coco2017\train_spectrum\img101511.jpg
dataset\latent_diffusion\latentdiff_spectrum\116\img000207.jpg,dataset\taming_transformer\tt-cc_spectrum\127\img001648.jpg,dataset\coco\coco\coco2017\train_spectrum\img137107.jpg
dataset\latent_diffusion\latentdiff_spectrum\49\img004348.jpg,dataset\latent_diffusion\latentdiff_spectrum\235\img001527.jpg,dataset\coco\coco\coco2017\train_spectrum\img157653.jpg
dataset\latent_diffusion\latentdiff_spectrum\24\img001575.jpg,dataset\latent_diffusion\latentdiff_spectrum\998\img009988.jpg,dataset\coco\coco\coco2017\train_spectrum\img060775.jpg
dataset\taming_transformer\tt-cc_spectrum\961\img047900.jpg,dataset\latent_diffusion\latentdiff_spectrum\439\img003783.jpg,dataset\coco\coco\coco2017\train_spectrum\img062525.jpg
dataset\big_gan\big\biggan-spectrum\717\img006878.jpg,dataset\taming_transformer\tt-cc_spectrum\178\img004412.jpg,dataset\coco\coco\coco2017\train_spectrum\img103115.jpg
dataset\big_gan\big\biggan-spectrum\912\img009047.jpg,dataset\latent_diffusion\latentdiff_spectrum\841\img008251.jpg,dataset\coco\coco\coco2017\train_spectrum\img118388.jpg
dataset\taming_transformer\tt-cc_spectrum\305\img011549.jpg,dataset\latent_diffusion\latentdiff_spectrum\965\img009620.jpg,dataset\coco\coco\coco2017\train_spectrum\img096620.jpg
dataset\latent_diffusion\latentdiff_spectrum\144\img000518.jpg,dataset\taming_transformer\tt-cc_spectrum\151\img002984.jpg,dataset\coco\coco\coco2017\train_spectrum\img060135.jpg
dataset\latent_diffusion\latentdiff_spectrum\227\img001437.jpg,dataset\taming_transformer\tt-cc_spectrum\469\img020590.jpg,dataset\coco\coco\coco2017\train_spectrum\img043254.jpg
dataset\big_gan\big\biggan-spectrum\400\img003365.jpg,dataset\taming_transformer\tt-cc_spectrum\73\img035081.jpg,dataset\coco\coco\coco2017\train_spectrum\img118987.jpg
dataset\taming_transformer\tt-cc_spectrum\959\img047789.jpg,dataset\latent_diffusion\latentdiff_spectrum\162\img000717.jpg,dataset\coco\coco\coco2017\train_spectrum\img066993.jpg
dataset\latent_diffusion\latentdiff_spectrum\287\img002094.jpg,dataset\taming_transformer\tt-cc_spectrum\247\img008283.jpg,dataset\coco\coco\coco2017\train_spectrum\img078056.jpg
dataset\taming_transformer\tt-cc_spectrum\432\img018586.jpg,dataset\big_gan\big\biggan-spectrum\944\img009392.jpg,dataset\coco\coco\coco2017\train_spectrum\img091968.jpg
dataset\latent_diffusion\latentdiff_spectrum\158\img000669.jpg,dataset\big_gan\big\biggan-spectrum\892\img008810.jpg,dataset\coco\coco\coco2017\train_spectrum\img145737.jpg
dataset\big_gan\big\biggan-spectrum\462\img004040.jpg,dataset\latent_diffusion\latentdiff_spectrum\742\img007151.jpg,dataset\coco\coco\coco2017\train_spectrum\img079223.jpg
dataset\big_gan\big\biggan-spectrum\236\img001534.jpg,dataset\taming_transformer\tt-cc_spectrum\683\img032481.jpg,dataset\coco\coco\coco2017\train_spectrum\img152780.jpg
dataset\big_gan\big\biggan-spectrum\947\img009427.jpg,dataset\big_gan\big\biggan-spectrum\188\img000999.jpg,dataset\coco\coco\coco2017\train_spectrum\img137372.jpg
dataset\big_gan\big\biggan-spectrum\533\img004834.jpg,dataset\big_gan\big\biggan-spectrum\451\img003925.jpg,dataset\coco\coco\coco2017\train_spectrum\img114632.jpg
dataset\big_gan\big\biggan-spectrum\490\img004355.jpg,dataset\latent_diffusion\latentdiff_spectrum\458\img003992.jpg,dataset\coco\coco\coco2017\train_spectrum\img113034.jpg
dataset\big_gan\big\biggan-spectrum\256\img001756.jpg,dataset\latent_diffusion\latentdiff_spectrum\176\img000866.jpg,dataset\coco\coco\coco2017\train_spectrum\img103137.jpg
dataset\latent_diffusion\latentdiff_spectrum\584\img005395.jpg,dataset\taming_transformer\tt-cc_spectrum\773\img037458.jpg,dataset\coco\coco\coco2017\train_spectrum\img053716.jpg
dataset\latent_diffusion\latentdiff_spectrum\614\img005733.jpg,dataset\taming_transformer\tt-cc_spectrum\522\img023565.jpg,dataset\coco\coco\coco2017\train_spectrum\img047109.jpg
dataset\taming_transformer\tt-cc_spectrum\182\img004684.jpg,dataset\taming_transformer\tt-cc_spectrum\243\img008092.jpg,dataset\coco\coco\coco2017\train_spectrum\img110758.jpg
dataset\taming_transformer\tt-cc_spectrum\848\img041609.jpg,dataset\big_gan\big\biggan-spectrum\435\img003742.jpg,dataset\coco\coco\coco2017\train_spectrum\img109510.jpg
dataset\latent_diffusion\latentdiff_spectrum\562\img005151.jpg,dataset\taming_transformer\tt-cc_spectrum\703\img033626.jpg,dataset\coco\coco\coco2017\train_spectrum\img061147.jpg
dataset\latent_diffusion\latentdiff_spectrum\617\img005766.jpg,dataset\big_gan\big\biggan-spectrum\947\img009429.jpg,dataset\coco\coco\coco2017\train_spectrum\img156021.jpg
dataset\big_gan\big\biggan-spectrum\234\img001518.jpg,dataset\big_gan\big\biggan-spectrum\228\img001440.jpg,dataset\coco\coco\coco2017\train_spectrum\img108290.jpg
dataset\big_gan\big\biggan-spectrum\80\img007797.jpg,dataset\big_gan\big\biggan-spectrum\872\img008597.jpg,dataset\coco\coco\coco2017\train_spectrum\img113405.jpg
dataset\latent_diffusion\latentdiff_spectrum\335\img002636.jpg,dataset\latent_diffusion\latentdiff_spectrum\205\img001194.jpg,dataset\coco\coco\coco2017\train_spectrum\img129167.jpg
dataset\big_gan\big\biggan-spectrum\789\img007660.jpg,dataset\latent_diffusion\latentdiff_spectrum\827\img008091.jpg,dataset\coco\coco\coco2017\train_spectrum\img062598.jpg
dataset\latent_diffusion\latentdiff_spectrum\643\img006059.jpg,dataset\big_gan\big\biggan-spectrum\131\img000373.jpg,dataset\coco\coco\coco2017\train_spectrum\img155901.jpg
dataset\big_gan\big\biggan-spectrum\477\img004203.jpg,dataset\latent_diffusion\latentdiff_spectrum\990\img009909.jpg,dataset\coco\coco\coco2017\train_spectrum\img081594.jpg
dataset\latent_diffusion\latentdiff_spectrum\766\img007418.jpg,dataset\big_gan\big\biggan-spectrum\319\img002452.jpg,dataset\coco\coco\coco2017\train_spectrum\img156839.jpg
dataset\taming_transformer\tt-cc_spectrum\934\img046412.jpg,dataset\latent_diffusion\latentdiff_spectrum\518\img004662.jpg,dataset\coco\coco\coco2017\train_spectrum\img042180.jpg
dataset\big_gan\big\biggan-spectrum\576\img005300.jpg,dataset\big_gan\big\biggan-spectrum\554\img005067.jpg,dataset\coco\coco\coco2017\train_spectrum\img146824.jpg
dataset\big_gan\big\biggan-spectrum\563\img005166.jpg,dataset\latent_diffusion\latentdiff_spectrum\978\img009767.jpg,dataset\coco\coco\coco2017\train_spectrum\img094774.jpg
dataset\latent_diffusion\latentdiff_spectrum\704\img006737.jpg,dataset\latent_diffusion\latentdiff_spectrum\477\img004207.jpg,dataset\coco\coco\coco2017\train_spectrum\img138861.jpg
dataset\big_gan\big\biggan-spectrum\239\img001566.jpg,dataset\big_gan\big\biggan-spectrum\933\img009271.jpg,dataset\coco\coco\coco2017\train_spectrum\img064578.jpg
dataset\big_gan\big\biggan-spectrum\227\img001436.jpg,dataset\big_gan\big\biggan-spectrum\960\img009572.jpg,dataset\coco\coco\coco2017\train_spectrum\img056509.jpg
dataset\taming_transformer\tt-cc_spectrum\191\img005181.jpg,dataset\taming_transformer\tt-cc_spectrum\118\img001124.jpg,dataset\coco\coco\coco2017\train_spectrum\img066648.jpg
dataset\latent_diffusion\latentdiff_spectrum\332\img002601.jpg,dataset\latent_diffusion\latentdiff_spectrum\296\img002194.jpg,dataset\coco\coco\coco2017\train_spectrum\img107115.jpg
dataset\big_gan\big\biggan-spectrum\928\img009216.jpg,dataset\big_gan\big\biggan-spectrum\700\img006699.jpg,dataset\coco\coco\coco2017\train_spectrum\img064603.jpg
dataset\big_gan\big\biggan-spectrum\702\img006711.jpg,dataset\taming_transformer\tt-cc_spectrum\549\img025026.jpg,dataset\coco\coco\coco2017\train_spectrum\img078657.jpg
dataset\taming_transformer\tt-cc_spectrum\311\img011891.jpg,dataset\latent_diffusion\latentdiff_spectrum\395\img003294.jpg,dataset\coco\coco\coco2017\train_spectrum\img067972.jpg
dataset\big_gan\big\biggan-spectrum\763\img007388.jpg,dataset\taming_transformer\tt-cc_spectrum\756\img036526.jpg,dataset\coco\coco\coco2017\train_spectrum\img043433.jpg
dataset\latent_diffusion\latentdiff_spectrum\7\img006672.jpg,dataset\big_gan\big\biggan-spectrum\463\img004059.jpg,dataset\coco\coco\coco2017\train_spectrum\img147159.jpg
dataset\taming_transformer\tt-cc_spectrum\200\img005721.jpg,dataset\big_gan\big\biggan-spectrum\483\img004270.jpg,dataset\coco\coco\coco2017\train_spectrum\img146880.jpg
dataset\taming_transformer\tt-cc_spectrum\516\img023224.jpg,dataset\latent_diffusion\latentdiff_spectrum\185\img000967.jpg,dataset\coco\coco\coco2017\train_spectrum\img082449.jpg
dataset\latent_diffusion\latentdiff_spectrum\178\img000885.jpg,dataset\latent_diffusion\latentdiff_spectrum\826\img008089.jpg,dataset\coco\coco\coco2017\train_spectrum\img094312.jpg
dataset\latent_diffusion\latentdiff_spectrum\260\img001801.jpg,dataset\latent_diffusion\latentdiff_spectrum\772\img007487.jpg,dataset\coco\coco\coco2017\train_spectrum\img104678.jpg
dataset\big_gan\big\biggan-spectrum\503\img004509.jpg,dataset\latent_diffusion\latentdiff_spectrum\436\img003751.jpg,dataset\coco\coco\coco2017\train_spectrum\img078589.jpg
dataset\big_gan\big\biggan-spectrum\255\img001748.jpg,dataset\big_gan\big\biggan-spectrum\282\img002048.jpg,dataset\coco\coco\coco2017\train_spectrum\img040902.jpg
dataset\latent_diffusion\latentdiff_spectrum\872\img008597.jpg,dataset\taming_transformer\tt-cc_spectrum\635\img029843.jpg,dataset\coco\coco\coco2017\train_spectrum\img048537.jpg
dataset\taming_transformer\tt-cc_spectrum\777\img037673.jpg,dataset\big_gan\big\biggan-spectrum\697\img006646.jpg,dataset\coco\coco\coco2017\train_spectrum\img063679.jpg
dataset\latent_diffusion\latentdiff_spectrum\129\img000348.jpg,dataset\latent_diffusion\latentdiff_spectrum\363\img002946.jpg,dataset\coco\coco\coco2017\train_spectrum\img069826.jpg
dataset\big_gan\big\biggan-spectrum\363\img002945.jpg,dataset\big_gan\big\biggan-spectrum\287\img002090.jpg,dataset\coco\coco\coco2017\train_spectrum\img146329.jpg
dataset\big_gan\big\biggan-spectrum\604\img005624.jpg,dataset\taming_transformer\tt-cc_spectrum\288\img010543.jpg,dataset\coco\coco\coco2017\train_spectrum\img132960.jpg
dataset\latent_diffusion\latentdiff_spectrum\308\img002331.jpg,dataset\taming_transformer\tt-cc_spectrum\607\img028272.jpg,dataset\coco\coco\coco2017\train_spectrum\img079794.jpg
dataset\taming_transformer\tt-cc_spectrum\552\img025217.jpg,dataset\big_gan\big\biggan-spectrum\363\img002945.jpg,dataset\coco\coco\coco2017\train_spectrum\img134967.jpg
dataset\big_gan\big\biggan-spectrum\201\img001150.jpg,dataset\taming_transformer\tt-cc_spectrum\660\img031211.jpg,dataset\coco\coco\coco2017\train_spectrum\img113340.jpg
dataset\taming_transformer\tt-cc_spectrum\583\img026920.jpg,dataset\latent_diffusion\latentdiff_spectrum\45\img003908.jpg,dataset\coco\coco\coco2017\train_spectrum\img054207.jpg
dataset\latent_diffusion\latentdiff_spectrum\79\img007670.jpg,dataset\big_gan\big\biggan-spectrum\52\img004682.jpg,dataset\coco\coco\coco2017\train_spectrum\img090426.jpg
dataset\big_gan\big\biggan-spectrum\439\img003782.jpg,dataset\taming_transformer\tt-cc_spectrum\488\img021634.jpg,dataset\coco\coco\coco2017\train_spectrum\img123904.jpg
dataset\taming_transformer\tt-cc_spectrum\737\img035474.jpg,dataset\latent_diffusion\latentdiff_spectrum\54\img004905.jpg,dataset\coco\coco\coco2017\train_spectrum\img089844.jpg
dataset\latent_diffusion\latentdiff_spectrum\810\img007919.jpg,dataset\latent_diffusion\latentdiff_spectrum\129\img000341.jpg,dataset\coco\coco\coco2017\train_spectrum\img153629.jpg
dataset\taming_transformer\tt-cc_spectrum\970\img048406.jpg,dataset\big_gan\big\biggan-spectrum\778\img007542.jpg,dataset\coco\coco\coco2017\train_spectrum\img055259.jpg
dataset\taming_transformer\tt-cc_spectrum\14\img002333.jpg,dataset\latent_diffusion\latentdiff_spectrum\414\img003514.jpg,dataset\coco\coco\coco2017\train_spectrum\img101139.jpg
dataset\latent_diffusion\latentdiff_spectrum\684\img006505.jpg,dataset\taming_transformer\tt-cc_spectrum\324\img012586.jpg,dataset\coco\coco\coco2017\train_spectrum\img070082.jpg
dataset\big_gan\big\biggan-spectrum\412\img003499.jpg,dataset\taming_transformer\tt-cc_spectrum\858\img042193.jpg,dataset\coco\coco\coco2017\train_spectrum\img062472.jpg
dataset\taming_transformer\tt-cc_spectrum\307\img011642.jpg,dataset\taming_transformer\tt-cc_spectrum\293\img010848.jpg,dataset\coco\coco\coco2017\train_spectrum\img089915.jpg
dataset\taming_transformer\tt-cc_spectrum\439\img018941.jpg,dataset\big_gan\big\biggan-spectrum\767\img007428.jpg,dataset\coco\coco\coco2017\train_spectrum\img108126.jpg
dataset\taming_transformer\tt-cc_spectrum\487\img021583.jpg,dataset\latent_diffusion\latentdiff_spectrum\707\img006768.jpg,dataset\coco\coco\coco2017\train_spectrum\img041023.jpg
dataset\big_gan\big\biggan-spectrum\696\img006637.jpg,dataset\taming_transformer\tt-cc_spectrum\578\img026637.jpg,dataset\coco\coco\coco2017\train_spectrum\img083120.jpg
dataset\taming_transformer\tt-cc_spectrum\24\img007856.jpg,dataset\big_gan\big\biggan-spectrum\788\img007650.jpg,dataset\coco\coco\coco2017\train_spectrum\img085943.jpg
dataset\big_gan\big\biggan-spectrum\236\img001534.jpg,dataset\big_gan\big\biggan-spectrum\765\img007401.jpg,dataset\coco\coco\coco2017\train_spectrum\img050263.jpg
dataset\latent_diffusion\latentdiff_spectrum\442\img003828.jpg,dataset\latent_diffusion\latentdiff_spectrum\371\img003037.jpg,dataset\coco\coco\coco2017\train_spectrum\img101209.jpg
dataset\latent_diffusion\latentdiff_spectrum\396\img003304.jpg,dataset\taming_transformer\tt-cc_spectrum\154\img003129.jpg,dataset\coco\coco\coco2017\train_spectrum\img142655.jpg
dataset\taming_transformer\tt-cc_spectrum\103\img000345.jpg,dataset\taming_transformer\tt-cc_spectrum\307\img011615.jpg,dataset\coco\coco\coco2017\train_spectrum\img081613.jpg
dataset\taming_transformer\tt-cc_spectrum\345\img013721.jpg,dataset\big_gan\big\biggan-spectrum\541\img004922.jpg,dataset\coco\coco\coco2017\train_spectrum\img059093.jpg
dataset\taming_transformer\tt-cc_spectrum\559\img025596.jpg,dataset\latent_diffusion\latentdiff_spectrum\831\img008142.jpg,dataset\coco\coco\coco2017\train_spectrum\img048955.jpg
dataset\latent_diffusion\latentdiff_spectrum\721\img006927.jpg,dataset\big_gan\big\biggan-spectrum\335\img002637.jpg,dataset\coco\coco\coco2017\train_spectrum\img062102.jpg
dataset\taming_transformer\tt-cc_spectrum\534\img024247.jpg,dataset\taming_transformer\tt-cc_spectrum\102\img000263.jpg,dataset\coco\coco\coco2017\train_spectrum\img133236.jpg
dataset\taming_transformer\tt-cc_spectrum\776\img037639.jpg,dataset\big_gan\big\biggan-spectrum\223\img001394.jpg,dataset\coco\coco\coco2017\train_spectrum\img094098.jpg
dataset\taming_transformer\tt-cc_spectrum\826\img040401.jpg,dataset\taming_transformer\tt-cc_spectrum\805\img039298.jpg,dataset\coco\coco\coco2017\train_spectrum\img072207.jpg
dataset\big_gan\big\biggan-spectrum\991\img009918.jpg,dataset\latent_diffusion\latentdiff_spectrum\53\img004791.jpg,dataset\coco\coco\coco2017\train_spectrum\img145062.jpg
dataset\taming_transformer\tt-cc_spectrum\541\img024607.jpg,dataset\latent_diffusion\latentdiff_spectrum\716\img006864.jpg,dataset\coco\coco\coco2017\train_spectrum\img138634.jpg
dataset\latent_diffusion\latentdiff_spectrum\745\img007183.jpg,dataset\big_gan\big\biggan-spectrum\191\img001031.jpg,dataset\coco\coco\coco2017\train_spectrum\img133612.jpg
dataset\big_gan\big\biggan-spectrum\27\img001903.jpg,dataset\big_gan\big\biggan-spectrum\126\img000314.jpg,dataset\coco\coco\coco2017\train_spectrum\img090592.jpg
dataset\taming_transformer\tt-cc_spectrum\827\img040484.jpg,dataset\taming_transformer\tt-cc_spectrum\820\img040140.jpg,dataset\coco\coco\coco2017\train_spectrum\img097954.jpg
dataset\big_gan\big\biggan-spectrum\4\img003342.jpg,dataset\taming_transformer\tt-cc_spectrum\610\img028455.jpg,dataset\coco\coco\coco2017\train_spectrum\img094323.jpg
dataset\taming_transformer\tt-cc_spectrum\927\img046011.jpg,dataset\big_gan\big\biggan-spectrum\749\img007229.jpg,dataset\coco\coco\coco2017\train_spectrum\img112512.jpg
dataset\latent_diffusion\latentdiff_spectrum\97\img009677.jpg,dataset\taming_transformer\tt-cc_spectrum\387\img016020.jpg,dataset\coco\coco\coco2017\train_spectrum\img137483.jpg
dataset\big_gan\big\biggan-spectrum\222\img001388.jpg,dataset\big_gan\big\biggan-spectrum\165\img000742.jpg,dataset\coco\coco\coco2017\train_spectrum\img088928.jpg
dataset\taming_transformer\tt-cc_spectrum\776\img037639.jpg,dataset\taming_transformer\tt-cc_spectrum\798\img038816.jpg,dataset\coco\coco\coco2017\train_spectrum\img057111.jpg
dataset\taming_transformer\tt-cc_spectrum\854\img041985.jpg,dataset\taming_transformer\tt-cc_spectrum\620\img029049.jpg,dataset\coco\coco\coco2017\train_spectrum\img144006.jpg
dataset\latent_diffusion\latentdiff_spectrum\451\img003921.jpg,dataset\big_gan\big\biggan-spectrum\820\img008023.jpg,dataset\coco\coco\coco2017\train_spectrum\img078318.jpg
dataset\latent_diffusion\latentdiff_spectrum\182\img000932.jpg,dataset\latent_diffusion\latentdiff_spectrum\645\img006073.jpg,dataset\coco\coco\coco2017\train_spectrum\img115009.jpg
dataset\taming_transformer\tt-cc_spectrum\13\img001792.jpg,dataset\big_gan\big\biggan-spectrum\694\img006614.jpg,dataset\coco\coco\coco2017\train_spectrum\img131085.jpg
dataset\latent_diffusion\latentdiff_spectrum\213\img001287.jpg,dataset\taming_transformer\tt-cc_spectrum\288\img010508.jpg,dataset\coco\coco\coco2017\train_spectrum\img054772.jpg
dataset\latent_diffusion\latentdiff_spectrum\537\img004877.jpg,dataset\taming_transformer\tt-cc_spectrum\778\img037725.jpg,dataset\coco\coco\coco2017\train_spectrum\img088288.jpg
dataset\big_gan\big\biggan-spectrum\187\img000988.jpg,dataset\latent_diffusion\latentdiff_spectrum\995\img009954.jpg,dataset\coco\coco\coco2017\train_spectrum\img140864.jpg
dataset\taming_transformer\tt-cc_spectrum\377\img015480.jpg,dataset\latent_diffusion\latentdiff_spectrum\923\img009166.jpg,dataset\coco\coco\coco2017\train_spectrum\img115634.jpg
dataset\taming_transformer\tt-cc_spectrum\714\img034234.jpg,dataset\big_gan\big\biggan-spectrum\3\img002238.jpg,dataset\coco\coco\coco2017\train_spectrum\img041483.jpg
dataset\big_gan\big\biggan-spectrum\134\img000409.jpg,dataset\taming_transformer\tt-cc_spectrum\978\img048817.jpg,dataset\coco\coco\coco2017\train_spectrum\img133494.jpg
dataset\taming_transformer\tt-cc_spectrum\336\img013230.jpg,dataset\big_gan\big\biggan-spectrum\987\img009868.jpg,dataset\coco\coco\coco2017\train_spectrum\img129955.jpg
dataset\big_gan\big\biggan-spectrum\225\img001410.jpg,dataset\big_gan\big\biggan-spectrum\302\img002276.jpg,dataset\coco\coco\coco2017\train_spectrum\img051889.jpg
dataset\big_gan\big\biggan-spectrum\331\img002594.jpg,dataset\big_gan\big\biggan-spectrum\747\img007200.jpg,dataset\coco\coco\coco2017\train_spectrum\img070261.jpg
dataset\taming_transformer\tt-cc_spectrum\736\img035415.jpg,dataset\big_gan\big\biggan-spectrum\282\img002042.jpg,dataset\coco\coco\coco2017\train_spectrum\img153466.jpg
dataset\taming_transformer\tt-cc_spectrum\537\img024386.jpg,dataset\latent_diffusion\latentdiff_spectrum\181\img000922.jpg,dataset\coco\coco\coco2017\train_spectrum\img080484.jpg
dataset\big_gan\big\biggan-spectrum\257\img001761.jpg,dataset\big_gan\big\biggan-spectrum\425\img003630.jpg,dataset\coco\coco\coco2017\train_spectrum\img095278.jpg
