Anchor,Positive,Negative
dataset\coco\coco\coco2017\train_spectrum\img083115.jpg,dataset\coco\coco\coco2017\train_spectrum\img148915.jpg,dataset\taming_transformer\tt-cc_spectrum\991\img049562.jpg
dataset\coco\coco\coco2017\train_spectrum\img148312.jpg,dataset\coco\coco\coco2017\train_spectrum\img058005.jpg,dataset\taming_transformer\tt-cc_spectrum\309\img011711.jpg
dataset\coco\coco\coco2017\train_spectrum\img092877.jpg,dataset\coco\coco\coco2017\train_spectrum\img133433.jpg,dataset\big_gan\big\biggan-spectrum\68\img006454.jpg
dataset\coco\coco\coco2017\train_spectrum\img101986.jpg,dataset\coco\coco\coco2017\train_spectrum\img099500.jpg,dataset\latent_diffusion\latentdiff_spectrum\625\img005858.jpg
dataset\coco\coco\coco2017\train_spectrum\img075247.jpg,dataset\coco\coco\coco2017\train_spectrum\img097988.jpg,dataset\big_gan\big\biggan-spectrum\344\img002738.jpg
dataset\coco\coco\coco2017\train_spectrum\img050732.jpg,dataset\coco\coco\coco2017\train_spectrum\img127901.jpg,dataset\big_gan\big\biggan-spectrum\261\img001817.jpg
dataset\coco\coco\coco2017\train_spectrum\img151894.jpg,dataset\coco\coco\coco2017\train_spectrum\img106805.jpg,dataset\latent_diffusion\latentdiff_spectrum\519\img004671.jpg
dataset\coco\coco\coco2017\train_spectrum\img075319.jpg,dataset\coco\coco\coco2017\train_spectrum\img109521.jpg,dataset\latent_diffusion\latentdiff_spectrum\707\img006760.jpg
dataset\coco\coco\coco2017\train_spectrum\img148502.jpg,dataset\coco\coco\coco2017\train_spectrum\img153392.jpg,dataset\latent_diffusion\latentdiff_spectrum\724\img006957.jpg
dataset\coco\coco\coco2017\train_spectrum\img105436.jpg,dataset\coco\coco\coco2017\train_spectrum\img066797.jpg,dataset\big_gan\big\biggan-spectrum\951\img009475.jpg
dataset\coco\coco\coco2017\train_spectrum\img118023.jpg,dataset\coco\coco\coco2017\train_spectrum\img147478.jpg,dataset\taming_transformer\tt-cc_spectrum\679\img032243.jpg
dataset\coco\coco\coco2017\train_spectrum\img064280.jpg,dataset\coco\coco\coco2017\train_spectrum\img141386.jpg,dataset\big_gan\big\biggan-spectrum\577\img005315.jpg
dataset\coco\coco\coco2017\train_spectrum\img151477.jpg,dataset\coco\coco\coco2017\train_spectrum\img136439.jpg,dataset\latent_diffusion\latentdiff_spectrum\669\img006332.jpg
dataset\coco\coco\coco2017\train_spectrum\img132495.jpg,dataset\coco\coco\coco2017\train_spectrum\img040742.jpg,dataset\taming_transformer\tt-cc_spectrum\538\img024408.jpg
dataset\coco\coco\coco2017\train_spectrum\img060932.jpg,dataset\coco\coco\coco2017\train_spectrum\img088288.jpg,dataset\big_gan\big\biggan-spectrum\442\img003823.jpg
dataset\coco\coco\coco2017\train_spectrum\img147689.jpg,dataset\coco\coco\coco2017\train_spectrum\img097936.jpg,dataset\latent_diffusion\latentdiff_spectrum\805\img007858.jpg
dataset\coco\coco\coco2017\train_spectrum\img046518.jpg,dataset\coco\coco\coco2017\train_spectrum\img047571.jpg,dataset\big_gan\big\biggan-spectrum\783\img007601.jpg
dataset\coco\coco\coco2017\train_spectrum\img055081.jpg,dataset\coco\coco\coco2017\train_spectrum\img050933.jpg,dataset\latent_diffusion\latentdiff_spectrum\276\img001977.jpg
dataset\coco\coco\coco2017\train_spectrum\img126863.jpg,dataset\coco\coco\coco2017\train_spectrum\img040801.jpg,dataset\taming_transformer\tt-cc_spectrum\380\img015676.jpg
dataset\coco\coco\coco2017\train_spectrum\img080447.jpg,dataset\coco\coco\coco2017\train_spectrum\img109425.jpg,dataset\taming_transformer\tt-cc_spectrum\82\img040062.jpg
dataset\coco\coco\coco2017\train_spectrum\img088471.jpg,dataset\coco\coco\coco2017\train_spectrum\img151358.jpg,dataset\big_gan\big\biggan-spectrum\781\img007589.jpg
dataset\coco\coco\coco2017\train_spectrum\img043218.jpg,dataset\coco\coco\coco2017\train_spectrum\img095465.jpg,dataset\latent_diffusion\latentdiff_spectrum\925\img009189.jpg
dataset\coco\coco\coco2017\train_spectrum\img109571.jpg,dataset\coco\coco\coco2017\train_spectrum\img155262.jpg,dataset\big_gan\big\biggan-spectrum\278\img001999.jpg
dataset\coco\coco\coco2017\train_spectrum\img065070.jpg,dataset\coco\coco\coco2017\train_spectrum\img101735.jpg,dataset\taming_transformer\tt-cc_spectrum\906\img044877.jpg
dataset\coco\coco\coco2017\train_spectrum\img130060.jpg,dataset\coco\coco\coco2017\train_spectrum\img072879.jpg,dataset\big_gan\big\biggan-spectrum\301\img002261.jpg
dataset\coco\coco\coco2017\train_spectrum\img068363.jpg,dataset\coco\coco\coco2017\train_spectrum\img064808.jpg,dataset\big_gan\big\biggan-spectrum\193\img001050.jpg
dataset\coco\coco\coco2017\train_spectrum\img132265.jpg,dataset\coco\coco\coco2017\train_spectrum\img153939.jpg,dataset\big_gan\big\biggan-spectrum\956\img009528.jpg
dataset\coco\coco\coco2017\train_spectrum\img089714.jpg,dataset\coco\coco\coco2017\train_spectrum\img131571.jpg,dataset\latent_diffusion\latentdiff_spectrum\143\img000501.jpg
dataset\coco\coco\coco2017\train_spectrum\img052068.jpg,dataset\coco\coco\coco2017\train_spectrum\img082368.jpg,dataset\taming_transformer\tt-cc_spectrum\742\img035763.jpg
dataset\coco\coco\coco2017\train_spectrum\img071001.jpg,dataset\coco\coco\coco2017\train_spectrum\img088260.jpg,dataset\taming_transformer\tt-cc_spectrum\581\img026811.jpg
dataset\coco\coco\coco2017\train_spectrum\img090655.jpg,dataset\coco\coco\coco2017\train_spectrum\img086880.jpg,dataset\latent_diffusion\latentdiff_spectrum\262\img001822.jpg
dataset\coco\coco\coco2017\train_spectrum\img047316.jpg,dataset\coco\coco\coco2017\train_spectrum\img053746.jpg,dataset\latent_diffusion\latentdiff_spectrum\799\img007779.jpg
dataset\coco\coco\coco2017\train_spectrum\img142052.jpg,dataset\coco\coco\coco2017\train_spectrum\img146181.jpg,dataset\latent_diffusion\latentdiff_spectrum\719\img006894.jpg
dataset\coco\coco\coco2017\train_spectrum\img143694.jpg,dataset\coco\coco\coco2017\train_spectrum\img123059.jpg,dataset\taming_transformer\tt-cc_spectrum\956\img047632.jpg
dataset\coco\coco\coco2017\train_spectrum\img115275.jpg,dataset\coco\coco\coco2017\train_spectrum\img087167.jpg,dataset\taming_transformer\tt-cc_spectrum\616\img028798.jpg
dataset\coco\coco\coco2017\train_spectrum\img139469.jpg,dataset\coco\coco\coco2017\train_spectrum\img112324.jpg,dataset\taming_transformer\tt-cc_spectrum\12\img001201.jpg
dataset\coco\coco\coco2017\train_spectrum\img059330.jpg,dataset\coco\coco\coco2017\train_spectrum\img058422.jpg,dataset\taming_transformer\tt-cc_spectrum\573\img026383.jpg
dataset\coco\coco\coco2017\train_spectrum\img094621.jpg,dataset\coco\coco\coco2017\train_spectrum\img072297.jpg,dataset\latent_diffusion\latentdiff_spectrum\777\img007531.jpg
dataset\coco\coco\coco2017\train_spectrum\img121521.jpg,dataset\coco\coco\coco2017\train_spectrum\img043993.jpg,dataset\latent_diffusion\latentdiff_spectrum\552\img005048.jpg
dataset\coco\coco\coco2017\train_spectrum\img151633.jpg,dataset\coco\coco\coco2017\train_spectrum\img069168.jpg,dataset\big_gan\big\biggan-spectrum\85\img008340.jpg
dataset\coco\coco\coco2017\train_spectrum\img058566.jpg,dataset\coco\coco\coco2017\train_spectrum\img087386.jpg,dataset\taming_transformer\tt-cc_spectrum\317\img012182.jpg
dataset\coco\coco\coco2017\train_spectrum\img041438.jpg,dataset\coco\coco\coco2017\train_spectrum\img056780.jpg,dataset\latent_diffusion\latentdiff_spectrum\500\img004474.jpg
dataset\coco\coco\coco2017\train_spectrum\img096321.jpg,dataset\coco\coco\coco2017\train_spectrum\img142207.jpg,dataset\taming_transformer\tt-cc_spectrum\791\img038463.jpg
dataset\coco\coco\coco2017\train_spectrum\img085910.jpg,dataset\coco\coco\coco2017\train_spectrum\img050536.jpg,dataset\taming_transformer\tt-cc_spectrum\439\img018935.jpg
dataset\coco\coco\coco2017\train_spectrum\img131865.jpg,dataset\coco\coco\coco2017\train_spectrum\img054432.jpg,dataset\big_gan\big\biggan-spectrum\871\img008584.jpg
dataset\coco\coco\coco2017\train_spectrum\img075309.jpg,dataset\coco\coco\coco2017\train_spectrum\img115859.jpg,dataset\taming_transformer\tt-cc_spectrum\89\img043918.jpg
dataset\coco\coco\coco2017\train_spectrum\img069542.jpg,dataset\coco\coco\coco2017\train_spectrum\img122887.jpg,dataset\taming_transformer\tt-cc_spectrum\838\img041075.jpg
dataset\coco\coco\coco2017\train_spectrum\img070088.jpg,dataset\coco\coco\coco2017\train_spectrum\img086043.jpg,dataset\big_gan\big\biggan-spectrum\735\img007076.jpg
dataset\coco\coco\coco2017\train_spectrum\img103199.jpg,dataset\coco\coco\coco2017\train_spectrum\img056942.jpg,dataset\taming_transformer\tt-cc_spectrum\972\img048546.jpg
dataset\coco\coco\coco2017\train_spectrum\img140223.jpg,dataset\coco\coco\coco2017\train_spectrum\img112777.jpg,dataset\latent_diffusion\latentdiff_spectrum\404\img003407.jpg
dataset\coco\coco\coco2017\train_spectrum\img098987.jpg,dataset\coco\coco\coco2017\train_spectrum\img096375.jpg,dataset\taming_transformer\tt-cc_spectrum\715\img034288.jpg
dataset\coco\coco\coco2017\train_spectrum\img062789.jpg,dataset\coco\coco\coco2017\train_spectrum\img081121.jpg,dataset\latent_diffusion\latentdiff_spectrum\1\img000012.jpg
dataset\coco\coco\coco2017\train_spectrum\img086246.jpg,dataset\coco\coco\coco2017\train_spectrum\img073879.jpg,dataset\taming_transformer\tt-cc_spectrum\290\img010661.jpg
dataset\coco\coco\coco2017\train_spectrum\img139644.jpg,dataset\coco\coco\coco2017\train_spectrum\img046994.jpg,dataset\latent_diffusion\latentdiff_spectrum\962\img009593.jpg
dataset\coco\coco\coco2017\train_spectrum\img117315.jpg,dataset\coco\coco\coco2017\train_spectrum\img145467.jpg,dataset\big_gan\big\biggan-spectrum\673\img006386.jpg
dataset\coco\coco\coco2017\train_spectrum\img153394.jpg,dataset\coco\coco\coco2017\train_spectrum\img065908.jpg,dataset\big_gan\big\biggan-spectrum\237\img001542.jpg
dataset\coco\coco\coco2017\train_spectrum\img077526.jpg,dataset\coco\coco\coco2017\train_spectrum\img070064.jpg,dataset\latent_diffusion\latentdiff_spectrum\838\img008216.jpg
dataset\coco\coco\coco2017\train_spectrum\img137645.jpg,dataset\coco\coco\coco2017\train_spectrum\img142023.jpg,dataset\latent_diffusion\latentdiff_spectrum\808\img007884.jpg
dataset\coco\coco\coco2017\train_spectrum\img065865.jpg,dataset\coco\coco\coco2017\train_spectrum\img133250.jpg,dataset\big_gan\big\biggan-spectrum\462\img004040.jpg
dataset\coco\coco\coco2017\train_spectrum\img147609.jpg,dataset\coco\coco\coco2017\train_spectrum\img145910.jpg,dataset\big_gan\big\biggan-spectrum\481\img004259.jpg
dataset\coco\coco\coco2017\train_spectrum\img091966.jpg,dataset\coco\coco\coco2017\train_spectrum\img045362.jpg,dataset\big_gan\big\biggan-spectrum\142\img000495.jpg
dataset\coco\coco\coco2017\train_spectrum\img101373.jpg,dataset\coco\coco\coco2017\train_spectrum\img074497.jpg,dataset\latent_diffusion\latentdiff_spectrum\797\img007757.jpg
dataset\coco\coco\coco2017\train_spectrum\img078078.jpg,dataset\coco\coco\coco2017\train_spectrum\img053146.jpg,dataset\taming_transformer\tt-cc_spectrum\195\img005352.jpg
dataset\coco\coco\coco2017\train_spectrum\img051054.jpg,dataset\coco\coco\coco2017\train_spectrum\img112897.jpg,dataset\latent_diffusion\latentdiff_spectrum\162\img000712.jpg
dataset\coco\coco\coco2017\train_spectrum\img137450.jpg,dataset\coco\coco\coco2017\train_spectrum\img051563.jpg,dataset\taming_transformer\tt-cc_spectrum\852\img041894.jpg
dataset\coco\coco\coco2017\train_spectrum\img082954.jpg,dataset\coco\coco\coco2017\train_spectrum\img089340.jpg,dataset\big_gan\big\biggan-spectrum\229\img001450.jpg
dataset\coco\coco\coco2017\train_spectrum\img130440.jpg,dataset\coco\coco\coco2017\train_spectrum\img054380.jpg,dataset\big_gan\big\biggan-spectrum\23\img001468.jpg
dataset\coco\coco\coco2017\train_spectrum\img120764.jpg,dataset\coco\coco\coco2017\train_spectrum\img141160.jpg,dataset\big_gan\big\biggan-spectrum\828\img008109.jpg
dataset\coco\coco\coco2017\train_spectrum\img135290.jpg,dataset\coco\coco\coco2017\train_spectrum\img071761.jpg,dataset\big_gan\big\biggan-spectrum\49\img004342.jpg
dataset\coco\coco\coco2017\train_spectrum\img132939.jpg,dataset\coco\coco\coco2017\train_spectrum\img073366.jpg,dataset\big_gan\big\biggan-spectrum\530\img004800.jpg
dataset\coco\coco\coco2017\train_spectrum\img155381.jpg,dataset\coco\coco\coco2017\train_spectrum\img076782.jpg,dataset\taming_transformer\tt-cc_spectrum\744\img035899.jpg
dataset\coco\coco\coco2017\train_spectrum\img105811.jpg,dataset\coco\coco\coco2017\train_spectrum\img088201.jpg,dataset\latent_diffusion\latentdiff_spectrum\978\img009769.jpg
dataset\coco\coco\coco2017\train_spectrum\img122044.jpg,dataset\coco\coco\coco2017\train_spectrum\img070725.jpg,dataset\taming_transformer\tt-cc_spectrum\741\img035741.jpg
dataset\coco\coco\coco2017\train_spectrum\img132557.jpg,dataset\coco\coco\coco2017\train_spectrum\img089290.jpg,dataset\taming_transformer\tt-cc_spectrum\555\img025376.jpg
dataset\coco\coco\coco2017\train_spectrum\img053258.jpg,dataset\coco\coco\coco2017\train_spectrum\img108486.jpg,dataset\big_gan\big\biggan-spectrum\114\img000180.jpg
dataset\coco\coco\coco2017\train_spectrum\img111517.jpg,dataset\coco\coco\coco2017\train_spectrum\img051552.jpg,dataset\big_gan\big\biggan-spectrum\203\img001174.jpg
dataset\coco\coco\coco2017\train_spectrum\img115723.jpg,dataset\coco\coco\coco2017\train_spectrum\img088935.jpg,dataset\taming_transformer\tt-cc_spectrum\997\img049858.jpg
dataset\coco\coco\coco2017\train_spectrum\img100654.jpg,dataset\coco\coco\coco2017\train_spectrum\img129827.jpg,dataset\big_gan\big\biggan-spectrum\194\img001061.jpg
dataset\coco\coco\coco2017\train_spectrum\img088713.jpg,dataset\coco\coco\coco2017\train_spectrum\img123832.jpg,dataset\taming_transformer\tt-cc_spectrum\928\img046064.jpg
dataset\coco\coco\coco2017\train_spectrum\img043689.jpg,dataset\coco\coco\coco2017\train_spectrum\img065515.jpg,dataset\latent_diffusion\latentdiff_spectrum\813\img007941.jpg
dataset\coco\coco\coco2017\train_spectrum\img105625.jpg,dataset\coco\coco\coco2017\train_spectrum\img088721.jpg,dataset\big_gan\big\biggan-spectrum\564\img005175.jpg
dataset\coco\coco\coco2017\train_spectrum\img126409.jpg,dataset\coco\coco\coco2017\train_spectrum\img061401.jpg,dataset\taming_transformer\tt-cc_spectrum\409\img017277.jpg
dataset\coco\coco\coco2017\train_spectrum\img103335.jpg,dataset\coco\coco\coco2017\train_spectrum\img089722.jpg,dataset\latent_diffusion\latentdiff_spectrum\222\img001380.jpg
dataset\coco\coco\coco2017\train_spectrum\img106581.jpg,dataset\coco\coco\coco2017\train_spectrum\img054196.jpg,dataset\latent_diffusion\latentdiff_spectrum\760\img007359.jpg
dataset\coco\coco\coco2017\train_spectrum\img098748.jpg,dataset\coco\coco\coco2017\train_spectrum\img098093.jpg,dataset\latent_diffusion\latentdiff_spectrum\677\img006423.jpg
dataset\coco\coco\coco2017\train_spectrum\img050263.jpg,dataset\coco\coco\coco2017\train_spectrum\img146101.jpg,dataset\taming_transformer\tt-cc_spectrum\359\img014457.jpg
dataset\coco\coco\coco2017\train_spectrum\img097808.jpg,dataset\coco\coco\coco2017\train_spectrum\img085969.jpg,dataset\big_gan\big\biggan-spectrum\666\img006308.jpg
dataset\coco\coco\coco2017\train_spectrum\img072204.jpg,dataset\coco\coco\coco2017\train_spectrum\img097492.jpg,dataset\taming_transformer\tt-cc_spectrum\552\img025217.jpg
dataset\coco\coco\coco2017\train_spectrum\img080264.jpg,dataset\coco\coco\coco2017\train_spectrum\img051805.jpg,dataset\taming_transformer\tt-cc_spectrum\143\img002526.jpg
dataset\coco\coco\coco2017\train_spectrum\img043150.jpg,dataset\coco\coco\coco2017\train_spectrum\img103886.jpg,dataset\big_gan\big\biggan-spectrum\577\img005319.jpg
dataset\coco\coco\coco2017\train_spectrum\img046330.jpg,dataset\coco\coco\coco2017\train_spectrum\img123554.jpg,dataset\latent_diffusion\latentdiff_spectrum\766\img007417.jpg
dataset\coco\coco\coco2017\train_spectrum\img044600.jpg,dataset\coco\coco\coco2017\train_spectrum\img100771.jpg,dataset\latent_diffusion\latentdiff_spectrum\485\img004294.jpg
dataset\coco\coco\coco2017\train_spectrum\img076704.jpg,dataset\coco\coco\coco2017\train_spectrum\img074662.jpg,dataset\latent_diffusion\latentdiff_spectrum\504\img004519.jpg
dataset\coco\coco\coco2017\train_spectrum\img120769.jpg,dataset\coco\coco\coco2017\train_spectrum\img095293.jpg,dataset\latent_diffusion\latentdiff_spectrum\732\img007041.jpg
dataset\coco\coco\coco2017\train_spectrum\img061531.jpg,dataset\coco\coco\coco2017\train_spectrum\img155165.jpg,dataset\latent_diffusion\latentdiff_spectrum\27\img001909.jpg
dataset\coco\coco\coco2017\train_spectrum\img100244.jpg,dataset\coco\coco\coco2017\train_spectrum\img137273.jpg,dataset\latent_diffusion\latentdiff_spectrum\123\img000285.jpg
dataset\coco\coco\coco2017\train_spectrum\img077678.jpg,dataset\coco\coco\coco2017\train_spectrum\img047055.jpg,dataset\big_gan\big\biggan-spectrum\457\img003985.jpg
dataset\coco\coco\coco2017\train_spectrum\img101120.jpg,dataset\coco\coco\coco2017\train_spectrum\img114362.jpg,dataset\latent_diffusion\latentdiff_spectrum\500\img004470.jpg
dataset\coco\coco\coco2017\train_spectrum\img118270.jpg,dataset\coco\coco\coco2017\train_spectrum\img109046.jpg,dataset\latent_diffusion\latentdiff_spectrum\236\img001532.jpg
dataset\coco\coco\coco2017\train_spectrum\img049161.jpg,dataset\coco\coco\coco2017\train_spectrum\img109712.jpg,dataset\latent_diffusion\latentdiff_spectrum\880\img008686.jpg
dataset\coco\coco\coco2017\train_spectrum\img124077.jpg,dataset\coco\coco\coco2017\train_spectrum\img079003.jpg,dataset\latent_diffusion\latentdiff_spectrum\737\img007099.jpg
dataset\coco\coco\coco2017\train_spectrum\img104379.jpg,dataset\coco\coco\coco2017\train_spectrum\img082172.jpg,dataset\latent_diffusion\latentdiff_spectrum\24\img001577.jpg
dataset\coco\coco\coco2017\train_spectrum\img111239.jpg,dataset\coco\coco\coco2017\train_spectrum\img041465.jpg,dataset\latent_diffusion\latentdiff_spectrum\651\img006144.jpg
dataset\coco\coco\coco2017\train_spectrum\img056222.jpg,dataset\coco\coco\coco2017\train_spectrum\img066022.jpg,dataset\taming_transformer\tt-cc_spectrum\284\img010326.jpg
dataset\coco\coco\coco2017\train_spectrum\img135114.jpg,dataset\coco\coco\coco2017\train_spectrum\img130846.jpg,dataset\big_gan\big\biggan-spectrum\4\img003343.jpg
dataset\coco\coco\coco2017\train_spectrum\img146863.jpg,dataset\coco\coco\coco2017\train_spectrum\img082897.jpg,dataset\latent_diffusion\latentdiff_spectrum\689\img006554.jpg
dataset\coco\coco\coco2017\train_spectrum\img062504.jpg,dataset\coco\coco\coco2017\train_spectrum\img083630.jpg,dataset\taming_transformer\tt-cc_spectrum\369\img015025.jpg
dataset\coco\coco\coco2017\train_spectrum\img128592.jpg,dataset\coco\coco\coco2017\train_spectrum\img097478.jpg,dataset\latent_diffusion\latentdiff_spectrum\862\img008485.jpg
dataset\coco\coco\coco2017\train_spectrum\img052200.jpg,dataset\coco\coco\coco2017\train_spectrum\img088538.jpg,dataset\big_gan\big\biggan-spectrum\107\img000104.jpg
dataset\coco\coco\coco2017\train_spectrum\img041228.jpg,dataset\coco\coco\coco2017\train_spectrum\img103943.jpg,dataset\latent_diffusion\latentdiff_spectrum\93\img009235.jpg
dataset\coco\coco\coco2017\train_spectrum\img041536.jpg,dataset\coco\coco\coco2017\train_spectrum\img143692.jpg,dataset\latent_diffusion\latentdiff_spectrum\378\img003105.jpg
dataset\coco\coco\coco2017\train_spectrum\img130704.jpg,dataset\coco\coco\coco2017\train_spectrum\img087244.jpg,dataset\latent_diffusion\latentdiff_spectrum\455\img003964.jpg
dataset\coco\coco\coco2017\train_spectrum\img137450.jpg,dataset\coco\coco\coco2017\train_spectrum\img127259.jpg,dataset\latent_diffusion\latentdiff_spectrum\811\img007926.jpg
dataset\coco\coco\coco2017\train_spectrum\img100305.jpg,dataset\coco\coco\coco2017\train_spectrum\img040818.jpg,dataset\taming_transformer\tt-cc_spectrum\146\img002696.jpg
dataset\coco\coco\coco2017\train_spectrum\img050258.jpg,dataset\coco\coco\coco2017\train_spectrum\img144404.jpg,dataset\taming_transformer\tt-cc_spectrum\668\img031613.jpg
dataset\coco\coco\coco2017\train_spectrum\img055036.jpg,dataset\coco\coco\coco2017\train_spectrum\img043890.jpg,dataset\latent_diffusion\latentdiff_spectrum\37\img003018.jpg
dataset\coco\coco\coco2017\train_spectrum\img042735.jpg,dataset\coco\coco\coco2017\train_spectrum\img113108.jpg,dataset\taming_transformer\tt-cc_spectrum\114\img000931.jpg
dataset\coco\coco\coco2017\train_spectrum\img153841.jpg,dataset\coco\coco\coco2017\train_spectrum\img082495.jpg,dataset\latent_diffusion\latentdiff_spectrum\373\img003052.jpg
dataset\coco\coco\coco2017\train_spectrum\img137652.jpg,dataset\coco\coco\coco2017\train_spectrum\img069202.jpg,dataset\latent_diffusion\latentdiff_spectrum\585\img005406.jpg
dataset\coco\coco\coco2017\train_spectrum\img095372.jpg,dataset\coco\coco\coco2017\train_spectrum\img091710.jpg,dataset\taming_transformer\tt-cc_spectrum\247\img008283.jpg
dataset\coco\coco\coco2017\train_spectrum\img099879.jpg,dataset\coco\coco\coco2017\train_spectrum\img130289.jpg,dataset\latent_diffusion\latentdiff_spectrum\717\img006878.jpg
dataset\coco\coco\coco2017\train_spectrum\img055045.jpg,dataset\coco\coco\coco2017\train_spectrum\img098397.jpg,dataset\big_gan\big\biggan-spectrum\957\img009536.jpg
dataset\coco\coco\coco2017\train_spectrum\img050435.jpg,dataset\coco\coco\coco2017\train_spectrum\img096623.jpg,dataset\latent_diffusion\latentdiff_spectrum\697\img006641.jpg
dataset\coco\coco\coco2017\train_spectrum\img150907.jpg,dataset\coco\coco\coco2017\train_spectrum\img148563.jpg,dataset\latent_diffusion\latentdiff_spectrum\35\img002798.jpg
dataset\coco\coco\coco2017\train_spectrum\img050981.jpg,dataset\coco\coco\coco2017\train_spectrum\img119354.jpg,dataset\big_gan\big\biggan-spectrum\79\img007672.jpg
dataset\coco\coco\coco2017\train_spectrum\img131563.jpg,dataset\coco\coco\coco2017\train_spectrum\img051370.jpg,dataset\latent_diffusion\latentdiff_spectrum\343\img002728.jpg
dataset\coco\coco\coco2017\train_spectrum\img094098.jpg,dataset\coco\coco\coco2017\train_spectrum\img103814.jpg,dataset\latent_diffusion\latentdiff_spectrum\159\img000671.jpg
dataset\coco\coco\coco2017\train_spectrum\img133709.jpg,dataset\coco\coco\coco2017\train_spectrum\img081432.jpg,dataset\latent_diffusion\latentdiff_spectrum\640\img006026.jpg
dataset\coco\coco\coco2017\train_spectrum\img152580.jpg,dataset\coco\coco\coco2017\train_spectrum\img112416.jpg,dataset\taming_transformer\tt-cc_spectrum\194\img005339.jpg
dataset\coco\coco\coco2017\train_spectrum\img131503.jpg,dataset\coco\coco\coco2017\train_spectrum\img042336.jpg,dataset\latent_diffusion\latentdiff_spectrum\972\img009709.jpg
dataset\coco\coco\coco2017\train_spectrum\img109749.jpg,dataset\coco\coco\coco2017\train_spectrum\img107006.jpg,dataset\latent_diffusion\latentdiff_spectrum\116\img000207.jpg
dataset\coco\coco\coco2017\train_spectrum\img064914.jpg,dataset\coco\coco\coco2017\train_spectrum\img104223.jpg,dataset\latent_diffusion\latentdiff_spectrum\441\img003812.jpg
dataset\coco\coco\coco2017\train_spectrum\img081768.jpg,dataset\coco\coco\coco2017\train_spectrum\img131656.jpg,dataset\big_gan\big\biggan-spectrum\685\img006518.jpg
dataset\coco\coco\coco2017\train_spectrum\img142210.jpg,dataset\coco\coco\coco2017\train_spectrum\img134287.jpg,dataset\latent_diffusion\latentdiff_spectrum\235\img001520.jpg
dataset\coco\coco\coco2017\train_spectrum\img142759.jpg,dataset\coco\coco\coco2017\train_spectrum\img048904.jpg,dataset\big_gan\big\biggan-spectrum\702\img006719.jpg
dataset\coco\coco\coco2017\train_spectrum\img071801.jpg,dataset\coco\coco\coco2017\train_spectrum\img108477.jpg,dataset\latent_diffusion\latentdiff_spectrum\922\img009151.jpg
dataset\coco\coco\coco2017\train_spectrum\img107994.jpg,dataset\coco\coco\coco2017\train_spectrum\img091685.jpg,dataset\taming_transformer\tt-cc_spectrum\929\img046118.jpg
dataset\coco\coco\coco2017\train_spectrum\img131503.jpg,dataset\coco\coco\coco2017\train_spectrum\img102727.jpg,dataset\taming_transformer\tt-cc_spectrum\475\img020915.jpg
dataset\coco\coco\coco2017\train_spectrum\img043433.jpg,dataset\coco\coco\coco2017\train_spectrum\img080045.jpg,dataset\latent_diffusion\latentdiff_spectrum\727\img006989.jpg
dataset\coco\coco\coco2017\train_spectrum\img084461.jpg,dataset\coco\coco\coco2017\train_spectrum\img058163.jpg,dataset\latent_diffusion\latentdiff_spectrum\568\img005216.jpg
dataset\coco\coco\coco2017\train_spectrum\img131697.jpg,dataset\coco\coco\coco2017\train_spectrum\img127893.jpg,dataset\latent_diffusion\latentdiff_spectrum\113\img000177.jpg
dataset\coco\coco\coco2017\train_spectrum\img106884.jpg,dataset\coco\coco\coco2017\train_spectrum\img043298.jpg,dataset\big_gan\big\biggan-spectrum\332\img002605.jpg
dataset\coco\coco\coco2017\train_spectrum\img124600.jpg,dataset\coco\coco\coco2017\train_spectrum\img135255.jpg,dataset\latent_diffusion\latentdiff_spectrum\879\img008665.jpg
dataset\coco\coco\coco2017\train_spectrum\img098719.jpg,dataset\coco\coco\coco2017\train_spectrum\img151381.jpg,dataset\big_gan\big\biggan-spectrum\119\img000230.jpg
dataset\coco\coco\coco2017\train_spectrum\img153928.jpg,dataset\coco\coco\coco2017\train_spectrum\img072223.jpg,dataset\taming_transformer\tt-cc_spectrum\328\img012792.jpg
dataset\coco\coco\coco2017\train_spectrum\img117185.jpg,dataset\coco\coco\coco2017\train_spectrum\img127572.jpg,dataset\taming_transformer\tt-cc_spectrum\195\img005352.jpg
dataset\coco\coco\coco2017\train_spectrum\img129507.jpg,dataset\coco\coco\coco2017\train_spectrum\img094250.jpg,dataset\big_gan\big\biggan-spectrum\646\img006082.jpg
dataset\coco\coco\coco2017\train_spectrum\img153012.jpg,dataset\coco\coco\coco2017\train_spectrum\img041161.jpg,dataset\big_gan\big\biggan-spectrum\47\img004128.jpg
dataset\coco\coco\coco2017\train_spectrum\img137792.jpg,dataset\coco\coco\coco2017\train_spectrum\img045382.jpg,dataset\latent_diffusion\latentdiff_spectrum\528\img004774.jpg
dataset\coco\coco\coco2017\train_spectrum\img109846.jpg,dataset\coco\coco\coco2017\train_spectrum\img109093.jpg,dataset\big_gan\big\biggan-spectrum\948\img009438.jpg
dataset\coco\coco\coco2017\train_spectrum\img136022.jpg,dataset\coco\coco\coco2017\train_spectrum\img043525.jpg,dataset\taming_transformer\tt-cc_spectrum\102\img000263.jpg
dataset\coco\coco\coco2017\train_spectrum\img148166.jpg,dataset\coco\coco\coco2017\train_spectrum\img051993.jpg,dataset\latent_diffusion\latentdiff_spectrum\885\img008738.jpg
