Anchor,Positive,Negative
dataset\big_gan\big\biggan-spectrum\739\img007115.jpg,dataset\big_gan\big\biggan-spectrum\114\img000187.jpg,dataset\taming_transformer\tt-coco_spectrum\img002829.jpg
dataset\big_gan\big\biggan-spectrum\313\img002398.jpg,dataset\big_gan\big\biggan-spectrum\8\img007781.jpg,dataset\taming_transformer\tt-coco_spectrum\img001731.jpg
dataset\taming_transformer\tt-coco_spectrum\img001682.jpg,dataset\taming_transformer\tt-coco_spectrum\img001195.jpg,dataset\big_gan\big\biggan-spectrum\208\img001224.jpg
dataset\taming_transformer\tt-coco_spectrum\img001415.jpg,dataset\taming_transformer\tt-coco_spectrum\img004137.jpg,dataset\big_gan\big\biggan-spectrum\364\img002955.jpg
dataset\big_gan\big\biggan-spectrum\199\img001119.jpg,dataset\big_gan\big\biggan-spectrum\813\img007941.jpg,dataset\taming_transformer\tt-coco_spectrum\img004986.jpg
dataset\big_gan\big\biggan-spectrum\985\img009849.jpg,dataset\big_gan\big\biggan-spectrum\917\img009092.jpg,dataset\taming_transformer\tt-coco_spectrum\img001021.jpg
dataset\taming_transformer\tt-coco_spectrum\img002473.jpg,dataset\taming_transformer\tt-coco_spectrum\img000422.jpg,dataset\big_gan\big\biggan-spectrum\520\img004697.jpg
dataset\taming_transformer\tt-coco_spectrum\img003086.jpg,dataset\taming_transformer\tt-coco_spectrum\img001708.jpg,dataset\big_gan\big\biggan-spectrum\83\img008127.jpg
dataset\big_gan\big\biggan-spectrum\169\img000785.jpg,dataset\big_gan\big\biggan-spectrum\542\img004930.jpg,dataset\taming_transformer\tt-coco_spectrum\img000047.jpg
dataset\big_gan\big\biggan-spectrum\417\img003542.jpg,dataset\big_gan\big\biggan-spectrum\861\img008477.jpg,dataset\taming_transformer\tt-coco_spectrum\img002772.jpg
dataset\big_gan\big\biggan-spectrum\524\img004736.jpg,dataset\big_gan\big\biggan-spectrum\996\img009963.jpg,dataset\taming_transformer\tt-coco_spectrum\img001293.jpg
dataset\taming_transformer\tt-coco_spectrum\img004907.jpg,dataset\taming_transformer\tt-coco_spectrum\img003452.jpg,dataset\big_gan\big\biggan-spectrum\623\img005835.jpg
dataset\big_gan\big\biggan-spectrum\697\img006649.jpg,dataset\big_gan\big\biggan-spectrum\259\img001785.jpg,dataset\taming_transformer\tt-coco_spectrum\img003967.jpg
dataset\big_gan\big\biggan-spectrum\0\img000003.jpg,dataset\big_gan\big\biggan-spectrum\618\img005779.jpg,dataset\taming_transformer\tt-coco_spectrum\img003131.jpg
dataset\big_gan\big\biggan-spectrum\416\img003539.jpg,dataset\big_gan\big\biggan-spectrum\433\img003729.jpg,dataset\taming_transformer\tt-coco_spectrum\img004349.jpg
dataset\taming_transformer\tt-coco_spectrum\img002767.jpg,dataset\taming_transformer\tt-coco_spectrum\img000236.jpg,dataset\big_gan\big\biggan-spectrum\638\img005991.jpg
dataset\taming_transformer\tt-coco_spectrum\img003475.jpg,dataset\taming_transformer\tt-coco_spectrum\img001825.jpg,dataset\big_gan\big\biggan-spectrum\189\img001003.jpg
dataset\taming_transformer\tt-coco_spectrum\img001867.jpg,dataset\taming_transformer\tt-coco_spectrum\img003313.jpg,dataset\big_gan\big\biggan-spectrum\632\img005935.jpg
dataset\big_gan\big\biggan-spectrum\548\img004992.jpg,dataset\big_gan\big\biggan-spectrum\511\img004591.jpg,dataset\taming_transformer\tt-coco_spectrum\img002045.jpg
dataset\big_gan\big\biggan-spectrum\78\img007569.jpg,dataset\big_gan\big\biggan-spectrum\420\img003582.jpg,dataset\taming_transformer\tt-coco_spectrum\img004924.jpg
dataset\taming_transformer\tt-coco_spectrum\img002257.jpg,dataset\taming_transformer\tt-coco_spectrum\img001097.jpg,dataset\big_gan\big\biggan-spectrum\736\img007080.jpg
dataset\taming_transformer\tt-coco_spectrum\img002869.jpg,dataset\taming_transformer\tt-coco_spectrum\img002837.jpg,dataset\big_gan\big\biggan-spectrum\5\img004454.jpg
dataset\taming_transformer\tt-coco_spectrum\img004432.jpg,dataset\taming_transformer\tt-coco_spectrum\img004214.jpg,dataset\big_gan\big\biggan-spectrum\74\img007127.jpg
dataset\taming_transformer\tt-coco_spectrum\img002123.jpg,dataset\taming_transformer\tt-coco_spectrum\img000875.jpg,dataset\big_gan\big\biggan-spectrum\207\img001213.jpg
dataset\big_gan\big\biggan-spectrum\162\img000710.jpg,dataset\big_gan\big\biggan-spectrum\912\img009042.jpg,dataset\taming_transformer\tt-coco_spectrum\img003953.jpg
dataset\taming_transformer\tt-coco_spectrum\img001566.jpg,dataset\taming_transformer\tt-coco_spectrum\img001844.jpg,dataset\big_gan\big\biggan-spectrum\538\img004886.jpg
dataset\taming_transformer\tt-coco_spectrum\img001385.jpg,dataset\taming_transformer\tt-coco_spectrum\img000018.jpg,dataset\big_gan\big\biggan-spectrum\885\img008739.jpg
dataset\taming_transformer\tt-coco_spectrum\img002211.jpg,dataset\taming_transformer\tt-coco_spectrum\img003611.jpg,dataset\big_gan\big\biggan-spectrum\535\img004850.jpg
dataset\taming_transformer\tt-coco_spectrum\img004991.jpg,dataset\taming_transformer\tt-coco_spectrum\img004064.jpg,dataset\big_gan\big\biggan-spectrum\606\img005645.jpg
dataset\taming_transformer\tt-coco_spectrum\img002092.jpg,dataset\taming_transformer\tt-coco_spectrum\img004658.jpg,dataset\big_gan\big\biggan-spectrum\323\img002500.jpg
dataset\big_gan\big\biggan-spectrum\156\img000645.jpg,dataset\big_gan\big\biggan-spectrum\605\img005632.jpg,dataset\taming_transformer\tt-coco_spectrum\img004676.jpg
dataset\big_gan\big\biggan-spectrum\133\img000398.jpg,dataset\big_gan\big\biggan-spectrum\26\img001790.jpg,dataset\taming_transformer\tt-coco_spectrum\img004688.jpg
dataset\big_gan\big\biggan-spectrum\714\img006840.jpg,dataset\big_gan\big\biggan-spectrum\50\img004463.jpg,dataset\taming_transformer\tt-coco_spectrum\img002387.jpg
dataset\taming_transformer\tt-coco_spectrum\img003266.jpg,dataset\taming_transformer\tt-coco_spectrum\img004872.jpg,dataset\big_gan\big\biggan-spectrum\576\img005309.jpg
dataset\taming_transformer\tt-coco_spectrum\img004475.jpg,dataset\taming_transformer\tt-coco_spectrum\img002854.jpg,dataset\big_gan\big\biggan-spectrum\959\img009551.jpg
dataset\big_gan\big\biggan-spectrum\785\img007625.jpg,dataset\big_gan\big\biggan-spectrum\299\img002225.jpg,dataset\taming_transformer\tt-coco_spectrum\img000057.jpg
dataset\taming_transformer\tt-coco_spectrum\img003104.jpg,dataset\taming_transformer\tt-coco_spectrum\img000875.jpg,dataset\big_gan\big\biggan-spectrum\133\img000390.jpg
dataset\big_gan\big\biggan-spectrum\423\img003618.jpg,dataset\big_gan\big\biggan-spectrum\596\img005524.jpg,dataset\taming_transformer\tt-coco_spectrum\img004125.jpg
dataset\big_gan\big\biggan-spectrum\483\img004278.jpg,dataset\big_gan\big\biggan-spectrum\973\img009710.jpg,dataset\taming_transformer\tt-coco_spectrum\img002273.jpg
dataset\taming_transformer\tt-coco_spectrum\img002207.jpg,dataset\taming_transformer\tt-coco_spectrum\img002799.jpg,dataset\big_gan\big\biggan-spectrum\215\img001304.jpg
dataset\taming_transformer\tt-coco_spectrum\img000238.jpg,dataset\taming_transformer\tt-coco_spectrum\img002205.jpg,dataset\big_gan\big\biggan-spectrum\135\img000415.jpg
dataset\taming_transformer\tt-coco_spectrum\img003661.jpg,dataset\taming_transformer\tt-coco_spectrum\img003950.jpg,dataset\big_gan\big\biggan-spectrum\571\img005255.jpg
dataset\taming_transformer\tt-coco_spectrum\img004787.jpg,dataset\taming_transformer\tt-coco_spectrum\img002844.jpg,dataset\big_gan\big\biggan-spectrum\484\img004284.jpg
dataset\taming_transformer\tt-coco_spectrum\img002465.jpg,dataset\taming_transformer\tt-coco_spectrum\img003221.jpg,dataset\big_gan\big\biggan-spectrum\126\img000318.jpg
dataset\big_gan\big\biggan-spectrum\238\img001555.jpg,dataset\big_gan\big\biggan-spectrum\2\img001125.jpg,dataset\taming_transformer\tt-coco_spectrum\img003399.jpg
dataset\big_gan\big\biggan-spectrum\771\img007473.jpg,dataset\big_gan\big\biggan-spectrum\466\img004087.jpg,dataset\taming_transformer\tt-coco_spectrum\img004700.jpg
dataset\big_gan\big\biggan-spectrum\431\img003709.jpg,dataset\big_gan\big\biggan-spectrum\328\img002551.jpg,dataset\taming_transformer\tt-coco_spectrum\img000547.jpg
dataset\taming_transformer\tt-coco_spectrum\img002614.jpg,dataset\taming_transformer\tt-coco_spectrum\img000288.jpg,dataset\big_gan\big\biggan-spectrum\614\img005733.jpg
dataset\taming_transformer\tt-coco_spectrum\img004886.jpg,dataset\taming_transformer\tt-coco_spectrum\img000644.jpg,dataset\big_gan\big\biggan-spectrum\160\img000691.jpg
dataset\big_gan\big\biggan-spectrum\724\img006950.jpg,dataset\big_gan\big\biggan-spectrum\805\img007851.jpg,dataset\taming_transformer\tt-coco_spectrum\img004401.jpg
dataset\big_gan\big\biggan-spectrum\426\img003648.jpg,dataset\big_gan\big\biggan-spectrum\863\img008490.jpg,dataset\taming_transformer\tt-coco_spectrum\img002398.jpg
dataset\taming_transformer\tt-coco_spectrum\img002633.jpg,dataset\taming_transformer\tt-coco_spectrum\img000449.jpg,dataset\big_gan\big\biggan-spectrum\490\img004352.jpg
dataset\big_gan\big\biggan-spectrum\878\img008650.jpg,dataset\big_gan\big\biggan-spectrum\548\img004999.jpg,dataset\taming_transformer\tt-coco_spectrum\img001904.jpg
dataset\big_gan\big\biggan-spectrum\923\img009166.jpg,dataset\big_gan\big\biggan-spectrum\668\img006329.jpg,dataset\taming_transformer\tt-coco_spectrum\img002281.jpg
dataset\taming_transformer\tt-coco_spectrum\img002335.jpg,dataset\taming_transformer\tt-coco_spectrum\img004470.jpg,dataset\big_gan\big\biggan-spectrum\699\img006664.jpg
dataset\taming_transformer\tt-coco_spectrum\img003819.jpg,dataset\taming_transformer\tt-coco_spectrum\img000476.jpg,dataset\big_gan\big\biggan-spectrum\16\img000687.jpg
dataset\big_gan\big\biggan-spectrum\195\img001074.jpg,dataset\big_gan\big\biggan-spectrum\67\img006348.jpg,dataset\taming_transformer\tt-coco_spectrum\img004505.jpg
dataset\big_gan\big\biggan-spectrum\903\img008940.jpg,dataset\big_gan\big\biggan-spectrum\110\img000142.jpg,dataset\taming_transformer\tt-coco_spectrum\img003203.jpg
dataset\taming_transformer\tt-coco_spectrum\img001932.jpg,dataset\taming_transformer\tt-coco_spectrum\img004526.jpg,dataset\big_gan\big\biggan-spectrum\731\img007039.jpg
dataset\taming_transformer\tt-coco_spectrum\img000396.jpg,dataset\taming_transformer\tt-coco_spectrum\img002747.jpg,dataset\big_gan\big\biggan-spectrum\938\img009329.jpg
dataset\taming_transformer\tt-coco_spectrum\img002991.jpg,dataset\taming_transformer\tt-coco_spectrum\img002121.jpg,dataset\big_gan\big\biggan-spectrum\789\img007663.jpg
dataset\big_gan\big\biggan-spectrum\809\img007899.jpg,dataset\big_gan\big\biggan-spectrum\167\img000764.jpg,dataset\taming_transformer\tt-coco_spectrum\img001703.jpg
dataset\taming_transformer\tt-coco_spectrum\img003137.jpg,dataset\taming_transformer\tt-coco_spectrum\img002647.jpg,dataset\big_gan\big\biggan-spectrum\965\img009620.jpg
dataset\taming_transformer\tt-coco_spectrum\img001830.jpg,dataset\taming_transformer\tt-coco_spectrum\img002192.jpg,dataset\big_gan\big\biggan-spectrum\283\img002057.jpg
dataset\big_gan\big\biggan-spectrum\718\img006888.jpg,dataset\big_gan\big\biggan-spectrum\833\img008166.jpg,dataset\taming_transformer\tt-coco_spectrum\img003090.jpg
dataset\big_gan\big\biggan-spectrum\367\img002981.jpg,dataset\big_gan\big\biggan-spectrum\486\img004307.jpg,dataset\taming_transformer\tt-coco_spectrum\img001319.jpg
dataset\taming_transformer\tt-coco_spectrum\img002752.jpg,dataset\taming_transformer\tt-coco_spectrum\img003711.jpg,dataset\big_gan\big\biggan-spectrum\631\img005925.jpg
dataset\big_gan\big\biggan-spectrum\684\img006505.jpg,dataset\big_gan\big\biggan-spectrum\90\img008903.jpg,dataset\taming_transformer\tt-coco_spectrum\img000335.jpg
dataset\taming_transformer\tt-coco_spectrum\img001674.jpg,dataset\taming_transformer\tt-coco_spectrum\img000833.jpg,dataset\big_gan\big\biggan-spectrum\89\img008781.jpg
dataset\taming_transformer\tt-coco_spectrum\img002869.jpg,dataset\taming_transformer\tt-coco_spectrum\img004496.jpg,dataset\big_gan\big\biggan-spectrum\867\img008534.jpg
dataset\big_gan\big\biggan-spectrum\662\img006265.jpg,dataset\big_gan\big\biggan-spectrum\455\img003961.jpg,dataset\taming_transformer\tt-coco_spectrum\img003192.jpg
dataset\big_gan\big\biggan-spectrum\825\img008070.jpg,dataset\big_gan\big\biggan-spectrum\58\img005343.jpg,dataset\taming_transformer\tt-coco_spectrum\img001709.jpg
dataset\taming_transformer\tt-coco_spectrum\img002129.jpg,dataset\taming_transformer\tt-coco_spectrum\img004229.jpg,dataset\big_gan\big\biggan-spectrum\224\img001409.jpg
dataset\taming_transformer\tt-coco_spectrum\img003410.jpg,dataset\taming_transformer\tt-coco_spectrum\img001136.jpg,dataset\big_gan\big\biggan-spectrum\171\img000810.jpg
dataset\taming_transformer\tt-coco_spectrum\img002554.jpg,dataset\taming_transformer\tt-coco_spectrum\img002309.jpg,dataset\big_gan\big\biggan-spectrum\357\img002875.jpg
dataset\big_gan\big\biggan-spectrum\129\img000344.jpg,dataset\big_gan\big\biggan-spectrum\356\img002866.jpg,dataset\taming_transformer\tt-coco_spectrum\img002144.jpg
dataset\taming_transformer\tt-coco_spectrum\img002952.jpg,dataset\taming_transformer\tt-coco_spectrum\img002687.jpg,dataset\big_gan\big\biggan-spectrum\465\img004072.jpg
dataset\big_gan\big\biggan-spectrum\692\img006591.jpg,dataset\big_gan\big\biggan-spectrum\437\img003760.jpg,dataset\taming_transformer\tt-coco_spectrum\img000978.jpg
dataset\taming_transformer\tt-coco_spectrum\img004841.jpg,dataset\taming_transformer\tt-coco_spectrum\img000775.jpg,dataset\big_gan\big\biggan-spectrum\259\img001783.jpg
dataset\big_gan\big\biggan-spectrum\460\img004025.jpg,dataset\big_gan\big\biggan-spectrum\942\img009378.jpg,dataset\taming_transformer\tt-coco_spectrum\img004374.jpg
dataset\taming_transformer\tt-coco_spectrum\img001099.jpg,dataset\taming_transformer\tt-coco_spectrum\img003129.jpg,dataset\big_gan\big\biggan-spectrum\860\img008460.jpg
dataset\taming_transformer\tt-coco_spectrum\img002687.jpg,dataset\taming_transformer\tt-coco_spectrum\img002432.jpg,dataset\big_gan\big\biggan-spectrum\772\img007488.jpg
dataset\taming_transformer\tt-coco_spectrum\img003332.jpg,dataset\taming_transformer\tt-coco_spectrum\img004470.jpg,dataset\big_gan\big\biggan-spectrum\830\img008138.jpg
dataset\big_gan\big\biggan-spectrum\780\img007579.jpg,dataset\big_gan\big\biggan-spectrum\506\img004539.jpg,dataset\taming_transformer\tt-coco_spectrum\img000605.jpg
dataset\big_gan\big\biggan-spectrum\544\img004956.jpg,dataset\big_gan\big\biggan-spectrum\617\img005764.jpg,dataset\taming_transformer\tt-coco_spectrum\img001864.jpg
dataset\big_gan\big\biggan-spectrum\710\img006806.jpg,dataset\big_gan\big\biggan-spectrum\797\img007752.jpg,dataset\taming_transformer\tt-coco_spectrum\img003574.jpg
dataset\big_gan\big\biggan-spectrum\162\img000716.jpg,dataset\big_gan\big\biggan-spectrum\128\img000331.jpg,dataset\taming_transformer\tt-coco_spectrum\img000330.jpg
dataset\taming_transformer\tt-coco_spectrum\img000049.jpg,dataset\taming_transformer\tt-coco_spectrum\img002461.jpg,dataset\big_gan\big\biggan-spectrum\736\img007089.jpg
dataset\big_gan\big\biggan-spectrum\944\img009395.jpg,dataset\big_gan\big\biggan-spectrum\738\img007101.jpg,dataset\taming_transformer\tt-coco_spectrum\img002840.jpg
dataset\taming_transformer\tt-coco_spectrum\img003484.jpg,dataset\taming_transformer\tt-coco_spectrum\img001552.jpg,dataset\big_gan\big\biggan-spectrum\695\img006624.jpg
dataset\big_gan\big\biggan-spectrum\77\img007458.jpg,dataset\big_gan\big\biggan-spectrum\259\img001789.jpg,dataset\taming_transformer\tt-coco_spectrum\img002270.jpg
dataset\big_gan\big\biggan-spectrum\107\img000102.jpg,dataset\big_gan\big\biggan-spectrum\147\img000545.jpg,dataset\taming_transformer\tt-coco_spectrum\img004632.jpg
dataset\taming_transformer\tt-coco_spectrum\img001098.jpg,dataset\taming_transformer\tt-coco_spectrum\img001692.jpg,dataset\big_gan\big\biggan-spectrum\716\img006868.jpg
dataset\big_gan\big\biggan-spectrum\883\img008714.jpg,dataset\big_gan\big\biggan-spectrum\361\img002926.jpg,dataset\taming_transformer\tt-coco_spectrum\img001478.jpg
dataset\big_gan\big\biggan-spectrum\625\img005857.jpg,dataset\big_gan\big\biggan-spectrum\183\img000948.jpg,dataset\taming_transformer\tt-coco_spectrum\img004426.jpg
dataset\taming_transformer\tt-coco_spectrum\img001093.jpg,dataset\taming_transformer\tt-coco_spectrum\img004059.jpg,dataset\big_gan\big\biggan-spectrum\56\img005123.jpg
dataset\big_gan\big\biggan-spectrum\349\img002784.jpg,dataset\big_gan\big\biggan-spectrum\230\img001477.jpg,dataset\taming_transformer\tt-coco_spectrum\img003315.jpg
dataset\big_gan\big\biggan-spectrum\753\img007274.jpg,dataset\big_gan\big\biggan-spectrum\32\img002467.jpg,dataset\taming_transformer\tt-coco_spectrum\img004282.jpg
dataset\big_gan\big\biggan-spectrum\784\img007611.jpg,dataset\big_gan\big\biggan-spectrum\540\img004911.jpg,dataset\taming_transformer\tt-coco_spectrum\img001128.jpg
dataset\big_gan\big\biggan-spectrum\534\img004848.jpg,dataset\big_gan\big\biggan-spectrum\319\img002458.jpg,dataset\taming_transformer\tt-coco_spectrum\img001323.jpg
dataset\taming_transformer\tt-coco_spectrum\img001409.jpg,dataset\taming_transformer\tt-coco_spectrum\img002650.jpg,dataset\big_gan\big\biggan-spectrum\148\img000557.jpg
dataset\taming_transformer\tt-coco_spectrum\img001190.jpg,dataset\taming_transformer\tt-coco_spectrum\img000760.jpg,dataset\big_gan\big\biggan-spectrum\794\img007722.jpg
dataset\big_gan\big\biggan-spectrum\764\img007390.jpg,dataset\big_gan\big\biggan-spectrum\266\img001862.jpg,dataset\taming_transformer\tt-coco_spectrum\img002504.jpg
dataset\big_gan\big\biggan-spectrum\865\img008519.jpg,dataset\big_gan\big\biggan-spectrum\749\img007227.jpg,dataset\taming_transformer\tt-coco_spectrum\img003868.jpg
dataset\taming_transformer\tt-coco_spectrum\img000715.jpg,dataset\taming_transformer\tt-coco_spectrum\img001482.jpg,dataset\big_gan\big\biggan-spectrum\106\img000092.jpg
dataset\big_gan\big\biggan-spectrum\723\img006947.jpg,dataset\big_gan\big\biggan-spectrum\130\img000360.jpg,dataset\taming_transformer\tt-coco_spectrum\img000906.jpg
dataset\big_gan\big\biggan-spectrum\37\img003010.jpg,dataset\big_gan\big\biggan-spectrum\422\img003609.jpg,dataset\taming_transformer\tt-coco_spectrum\img002398.jpg
dataset\taming_transformer\tt-coco_spectrum\img002111.jpg,dataset\taming_transformer\tt-coco_spectrum\img000710.jpg,dataset\big_gan\big\biggan-spectrum\574\img005289.jpg
dataset\big_gan\big\biggan-spectrum\184\img000959.jpg,dataset\big_gan\big\biggan-spectrum\493\img004381.jpg,dataset\taming_transformer\tt-coco_spectrum\img003395.jpg
dataset\taming_transformer\tt-coco_spectrum\img001998.jpg,dataset\taming_transformer\tt-coco_spectrum\img001962.jpg,dataset\big_gan\big\biggan-spectrum\882\img008703.jpg
dataset\big_gan\big\biggan-spectrum\108\img000114.jpg,dataset\big_gan\big\biggan-spectrum\734\img007067.jpg,dataset\taming_transformer\tt-coco_spectrum\img003124.jpg
dataset\taming_transformer\tt-coco_spectrum\img001341.jpg,dataset\taming_transformer\tt-coco_spectrum\img002485.jpg,dataset\big_gan\big\biggan-spectrum\755\img007296.jpg
dataset\taming_transformer\tt-coco_spectrum\img002734.jpg,dataset\taming_transformer\tt-coco_spectrum\img003483.jpg,dataset\big_gan\big\biggan-spectrum\786\img007633.jpg
dataset\big_gan\big\biggan-spectrum\310\img002368.jpg,dataset\big_gan\big\biggan-spectrum\342\img002713.jpg,dataset\taming_transformer\tt-coco_spectrum\img001536.jpg
dataset\big_gan\big\biggan-spectrum\909\img009006.jpg,dataset\big_gan\big\biggan-spectrum\740\img007136.jpg,dataset\taming_transformer\tt-coco_spectrum\img004986.jpg
dataset\big_gan\big\biggan-spectrum\796\img007741.jpg,dataset\big_gan\big\biggan-spectrum\415\img003525.jpg,dataset\taming_transformer\tt-coco_spectrum\img002054.jpg
dataset\taming_transformer\tt-coco_spectrum\img000031.jpg,dataset\taming_transformer\tt-coco_spectrum\img004953.jpg,dataset\big_gan\big\biggan-spectrum\300\img002250.jpg
dataset\big_gan\big\biggan-spectrum\963\img009605.jpg,dataset\big_gan\big\biggan-spectrum\258\img001771.jpg,dataset\taming_transformer\tt-coco_spectrum\img002699.jpg
dataset\big_gan\big\biggan-spectrum\582\img005377.jpg,dataset\big_gan\big\biggan-spectrum\286\img002080.jpg,dataset\taming_transformer\tt-coco_spectrum\img000128.jpg
dataset\taming_transformer\tt-coco_spectrum\img002994.jpg,dataset\taming_transformer\tt-coco_spectrum\img001357.jpg,dataset\big_gan\big\biggan-spectrum\579\img005331.jpg
dataset\big_gan\big\biggan-spectrum\203\img001170.jpg,dataset\big_gan\big\biggan-spectrum\907\img008980.jpg,dataset\taming_transformer\tt-coco_spectrum\img004252.jpg
dataset\big_gan\big\biggan-spectrum\595\img005516.jpg,dataset\big_gan\big\biggan-spectrum\210\img001253.jpg,dataset\taming_transformer\tt-coco_spectrum\img000187.jpg
dataset\taming_transformer\tt-coco_spectrum\img004557.jpg,dataset\taming_transformer\tt-coco_spectrum\img004129.jpg,dataset\big_gan\big\biggan-spectrum\927\img009201.jpg
dataset\big_gan\big\biggan-spectrum\209\img001231.jpg,dataset\big_gan\big\biggan-spectrum\395\img003298.jpg,dataset\taming_transformer\tt-coco_spectrum\img004626.jpg
dataset\taming_transformer\tt-coco_spectrum\img000884.jpg,dataset\taming_transformer\tt-coco_spectrum\img001208.jpg,dataset\big_gan\big\biggan-spectrum\554\img005068.jpg
dataset\big_gan\big\biggan-spectrum\383\img003167.jpg,dataset\big_gan\big\biggan-spectrum\589\img005446.jpg,dataset\taming_transformer\tt-coco_spectrum\img002481.jpg
dataset\taming_transformer\tt-coco_spectrum\img002022.jpg,dataset\taming_transformer\tt-coco_spectrum\img003232.jpg,dataset\big_gan\big\biggan-spectrum\844\img008287.jpg
dataset\big_gan\big\biggan-spectrum\748\img007217.jpg,dataset\big_gan\big\biggan-spectrum\5\img004453.jpg,dataset\taming_transformer\tt-coco_spectrum\img003667.jpg
dataset\big_gan\big\biggan-spectrum\855\img008405.jpg,dataset\big_gan\big\biggan-spectrum\89\img008786.jpg,dataset\taming_transformer\tt-coco_spectrum\img001895.jpg
dataset\big_gan\big\biggan-spectrum\204\img001183.jpg,dataset\big_gan\big\biggan-spectrum\224\img001408.jpg,dataset\taming_transformer\tt-coco_spectrum\img001594.jpg
dataset\big_gan\big\biggan-spectrum\831\img008149.jpg,dataset\big_gan\big\biggan-spectrum\936\img009308.jpg,dataset\taming_transformer\tt-coco_spectrum\img004401.jpg
dataset\taming_transformer\tt-coco_spectrum\img000797.jpg,dataset\taming_transformer\tt-coco_spectrum\img001200.jpg,dataset\big_gan\big\biggan-spectrum\292\img002151.jpg
dataset\big_gan\big\biggan-spectrum\249\img001679.jpg,dataset\big_gan\big\biggan-spectrum\176\img000868.jpg,dataset\taming_transformer\tt-coco_spectrum\img004406.jpg
dataset\taming_transformer\tt-coco_spectrum\img003668.jpg,dataset\taming_transformer\tt-coco_spectrum\img001926.jpg,dataset\big_gan\big\biggan-spectrum\316\img002422.jpg
dataset\big_gan\big\biggan-spectrum\440\img003800.jpg,dataset\big_gan\big\biggan-spectrum\806\img007867.jpg,dataset\taming_transformer\tt-coco_spectrum\img001105.jpg
dataset\big_gan\big\biggan-spectrum\859\img008441.jpg,dataset\big_gan\big\biggan-spectrum\859\img008446.jpg,dataset\taming_transformer\tt-coco_spectrum\img003092.jpg
dataset\taming_transformer\tt-coco_spectrum\img004748.jpg,dataset\taming_transformer\tt-coco_spectrum\img000008.jpg,dataset\big_gan\big\biggan-spectrum\829\img008110.jpg
dataset\big_gan\big\biggan-spectrum\316\img002429.jpg,dataset\big_gan\big\biggan-spectrum\543\img004941.jpg,dataset\taming_transformer\tt-coco_spectrum\img003003.jpg
dataset\big_gan\big\biggan-spectrum\694\img006611.jpg,dataset\big_gan\big\biggan-spectrum\785\img007620.jpg,dataset\taming_transformer\tt-coco_spectrum\img003930.jpg
dataset\taming_transformer\tt-coco_spectrum\img000594.jpg,dataset\taming_transformer\tt-coco_spectrum\img001122.jpg,dataset\big_gan\big\biggan-spectrum\604\img005629.jpg
dataset\taming_transformer\tt-coco_spectrum\img003812.jpg,dataset\taming_transformer\tt-coco_spectrum\img002527.jpg,dataset\big_gan\big\biggan-spectrum\988\img009870.jpg
dataset\big_gan\big\biggan-spectrum\898\img008879.jpg,dataset\big_gan\big\biggan-spectrum\838\img008218.jpg,dataset\taming_transformer\tt-coco_spectrum\img001182.jpg
dataset\taming_transformer\tt-coco_spectrum\img000065.jpg,dataset\taming_transformer\tt-coco_spectrum\img001039.jpg,dataset\big_gan\big\biggan-spectrum\152\img000609.jpg
dataset\big_gan\big\biggan-spectrum\496\img004415.jpg,dataset\big_gan\big\biggan-spectrum\543\img004949.jpg,dataset\taming_transformer\tt-coco_spectrum\img000412.jpg
dataset\taming_transformer\tt-coco_spectrum\img002071.jpg,dataset\taming_transformer\tt-coco_spectrum\img000659.jpg,dataset\big_gan\big\biggan-spectrum\16\img000681.jpg
dataset\big_gan\big\biggan-spectrum\763\img007381.jpg,dataset\big_gan\big\biggan-spectrum\585\img005409.jpg,dataset\taming_transformer\tt-coco_spectrum\img002065.jpg
dataset\big_gan\big\biggan-spectrum\162\img000719.jpg,dataset\big_gan\big\biggan-spectrum\701\img006703.jpg,dataset\taming_transformer\tt-coco_spectrum\img000972.jpg
dataset\big_gan\big\biggan-spectrum\209\img001235.jpg,dataset\big_gan\big\biggan-spectrum\907\img008983.jpg,dataset\taming_transformer\tt-coco_spectrum\img004437.jpg
dataset\big_gan\big\biggan-spectrum\40\img003352.jpg,dataset\big_gan\big\biggan-spectrum\130\img000366.jpg,dataset\taming_transformer\tt-coco_spectrum\img001589.jpg
dataset\taming_transformer\tt-coco_spectrum\img003839.jpg,dataset\taming_transformer\tt-coco_spectrum\img001015.jpg,dataset\big_gan\big\biggan-spectrum\585\img005405.jpg
dataset\big_gan\big\biggan-spectrum\840\img008243.jpg,dataset\big_gan\big\biggan-spectrum\68\img006450.jpg,dataset\taming_transformer\tt-coco_spectrum\img004609.jpg
dataset\big_gan\big\biggan-spectrum\23\img001465.jpg,dataset\big_gan\big\biggan-spectrum\960\img009578.jpg,dataset\taming_transformer\tt-coco_spectrum\img000661.jpg
dataset\taming_transformer\tt-coco_spectrum\img001500.jpg,dataset\taming_transformer\tt-coco_spectrum\img002165.jpg,dataset\big_gan\big\biggan-spectrum\703\img006722.jpg
dataset\big_gan\big\biggan-spectrum\787\img007648.jpg,dataset\big_gan\big\biggan-spectrum\253\img001726.jpg,dataset\taming_transformer\tt-coco_spectrum\img002972.jpg
dataset\big_gan\big\biggan-spectrum\332\img002608.jpg,dataset\big_gan\big\biggan-spectrum\600\img005587.jpg,dataset\taming_transformer\tt-coco_spectrum\img000917.jpg
